,reviewerID,asin,reviewerName,unixReviewTime,reviewText,stars_rating,reviewTime,summary,title,price,imUrl,brand,description,key,topics,url,sentiment,subjectivity,review_length
532,A2N8QGA73AHP2E,B00BGO0Q9O,Pam Stemple,1404604800,"I am liking the tracking of all my activity and food/water intake!!  Plus, I can quickly see my progress whenever I want just by checking on my app on my phone.  Love that!",5,06.07.2014,Love that!,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4537,activity-tracking running calories,www.amazon.com/gp/profile/A2N8QGA73AHP2E,0.479166667,0.55,33
533,A1CC4KNVGWC3ET,B00BGO0Q9O,Pascam,1404086400,"I really like the ability to have the information from the device on my phone, my IPad and my computer.  Keeping up with the progress is go much fun.  Highly recommend it!",4,30.06.2014,Fitbit is Great,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4542,data use monitor information,www.amazon.com/gp/profile/A1CC4KNVGWC3ET,0.233333333,0.313333333,32
534,A3HGTENZNM74FC,B00BGO0Q9O,Patricia D. Wells,1405382400,Wonderful product. Love it,5,15.07.2014,Five Stars,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4559,goal lose calorie food exercise,www.amazon.com/gp/profile/A3HGTENZNM74FC,0.75,0.8,4
535,A1S0OG1ZUOLXIL,B00BGO0Q9O,PATRICIA J.,1403827200,"Worthwhile because it does force you to walk more.  But sleep monitoring is pretty useless and disappointment that it only shows walking, not swimming or biking.and the wrist band is very poorly designed.  They often break.Next time around I think I would consider other products that do the same thing better",3,27.06.2014,Keeps me walking more but gives me limited information,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4562,features other,www.amazon.com/gp/profile/A1S0OG1ZUOLXIL,0.0005,0.538,51
536,A3NJZCA88BVKKP,B00BGO0Q9O,Patricia Maiolo,1405296000,Love it. and it is so easy to use,5,14.07.2014,Five Stars,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4566,love recommend great,www.amazon.com/gp/profile/A3NJZCA88BVKKP,0.466666667,0.716666667,9
537,A2X1AHPUDBMKWX,B00BGO0Q9O,Patricia McDonough,1405468800,Good as a starter to get you more aware of how physical you are if you are a beginner to exercise.,3,16.07.2014,Good as a starter to get you more aware of ...,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4567,activity-tracking running calories,www.amazon.com/gp/profile/A2X1AHPUDBMKWX,0.3625,0.373214286,21
538,A1YYDWT6FPYK8R,B00BGO0Q9O,Patricia Wade,1404259200,I really like the way this works.  It's eye opening to see exactly how sedentary or active I've been.,5,02.07.2014,I really like the way this works,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4576,love like best help_me,www.amazon.com/gp/profile/A1YYDWT6FPYK8R,0.105555556,0.35,19
539,A32QUJPXTQKPGX,B00BGO0Q9O,"Patrick Tate ""P C""",1404604800,"I am recovering from a foot injury- and walking is required- and about all I can do it at this point. I picked up a Flex after seeing how well it worked for my son.  It gives you a very clear picture of how much activity you accomplish and gives you some motivational goals and awards.I have no idea how accurately is measures a mile of effort, etc., and have never really cared.  For me, the main purpose is that it provides a reliable ongoing measure of my effort and I do not have to track that myself.It is also handy to know how well I am sleeping through the night- it does record when you are more active or wakeful. The web account page is well done.  I did not opt for the &#34;premium&#34; version.The Flex is durable and water proof. It goes about a week to ten days on a charge.  I took a long trip and was pleased that it tracked my information for the entire 7 day trip.  Be aware that it will only sync with the pc or tablet that has the dongle installed so you won't see the tracked information until you get back and sync if you are away from it for a long time.I also bought a Withing wireless scale and it was easy to link it all up to my Fitbit account.  I tried the Aria- Fitbit version of the wireless scale and had no luck getting it to sync.  It appears that problem is not uncommon so I would recommend the Withing scale.",5,06.07.2014,Great product- very durable.,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4583,love like best help_me,www.amazon.com/gp/profile/A32QUJPXTQKPGX,0.135925926,0.520740741,263
540,A290VY5WTSHUSO,B00BGO0Q9O,Patti,1405382400,"I love it!  Convenient, keeps you aware of what you are doing and great to monitor sleep...",5,15.07.2014,Everyone needs one!,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4591,goal lose calorie food exercise,www.amazon.com/gp/profile/A290VY5WTSHUSO,0.558333333,0.533333333,17
541,A1UP0AQNNGPIA,B00BGO0Q9O,Patti,1405296000,I've had my Flex for about 5 weeks and I've had a great experience with it. I did have to go to the Fitbit Community to better understand the sleep tracker and how it worked. Using the Flex makes me want to work harder and do well. I like that I can check my progress throughout the day. A great motivator! I also wear it in the pool. No complaints here.,5,14.07.2014,Great Motivator - Love it!!,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4592,goal lose calorie food exercise,www.amazon.com/gp/profile/A1UP0AQNNGPIA,0.55,0.5,71
542,A24DAT2BKLRGC4,B00BGO0Q9O,"Paul f ""Pres. PF Tax Service""",1405987200,"A superb motivational tool, makes you want to record food, activity even your mood so that you can improve health, lose weight etc. Am really enjoying and using mine, spouse has one also.",5,22.07.2014,fitbit comments,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4610,goal lose calorie food exercise,www.amazon.com/gp/profile/A24DAT2BKLRGC4,0.75,0.8,33
543,A2MW9M0E3LHWBC,B00BGO0Q9O,Pauline kenny,1404172800,What can I say my hole family have the fit bits they are great my husband has lost 32pounds just my makeing sure he dose his 10.000 steps and more every day if u are thinking of buying one just do it u have noting to louse,5,01.07.2014,Pauline,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4615,band fall_off wrist,www.amazon.com/gp/profile/A2MW9M0E3LHWBC,0.55,0.634722222,47
544,A2MPC320MCN96,B00BGO0Q9O,pax3,1405209600,"I have now owned three Fitbit devices in the past six months.  It started with the Force.  The Force is definitely superior to the Flex.  It was accurate, responsive, and the display was easy to read and conveniently displayed data.  But like the Flex, the strap would not stay secure on my wrist.  The Force would fall off numerous times while doing day-to-day activities.  Fortunately, I was able to find the Force after it fell off even after losing it in the Apple store (kudos to those folks for finding it and holding it for me).  The day eventually came, though, when I couldn't find it after it fell off while walking my dog.  I was very upset because the Force was not a cheap product at $130.  I sent an email to customer service explaining that the Force wouldn't stay on my wrist and was now lost and they sent me a Flex as a replacement (due to the skin irritation issue the Force was taken off the market.  I had experienced some skin irritation with dry, itchy, red patches but it wasn't enough for me to stop using the Force).I received the Flex and began to use it.  Not having a display like the Force was disappointing.  I also noticed while clapping, the Flex would jump into sleep mode.  It would also go into sleep mode while I was riding my bike due to bumpy terrain.  Yet again, it would go into sleep mode while I was cooking if I tapped a spoon/spatula off the side of a bowl.  This was very frustrating.  It fell off a few times but I was able to find it.  Then, about a week after receiving it, I needed to charge the device.  I placed it in the charger and it would not charge.  I tried everything that the Fitbit website recommended and it would not respond.  I sent another email to customer service explaining that it wouldn't charge and asking for a refund for the Force, especially since I had experienced skin irritation.  I was told that since I had &#34;lost the device&#34; I could not receive a refund.  This was very infuriating since I had not lost the device, the faulty strap would not stay on which was no fault of mine.  I was sent yet another Flex.I received the Flex and once again began to use it.  Less than a week since I received it, it fell off my wrist while carrying bags to my car.  It fell off in the street and I didn't realize it until hours later.  I found just the strap, which had been run over, in the street.  I have emailed Fitbit's customer service again and told them that I am done with Fitbit.  It's not worth the frustration.  I will just eat the $130 that I paid for the Force.While I appreciate Fitbit's helpful and polite customer service, I am appalled that a product that costs $100-130 is so faulty.  I have noticed that there is a company that makes a small device that goes around the Fibit Flex's strap so that it will stay on.  It is simply ridiculous that one needs to pay an additional $10 so that the strap will stay on.  Obviously there is a design flaw.The app and website are great.  It works seamlessly with MyFitnessPal and it is a great motivator.  If you can deal with the possibility of it falling off or if you want to buy an extra piece to keep it on, then go ahead and purchase.Bottom line:  If the Fitbit Flex is supposed to be a wearable fitness tracker, one should be able to wear it and do day-to-day activities without the tracker falling off one's wrist.",2,13.07.2014,"Read Before You Buy! Strap is Worthless, the Charger is Faulty, and It Will Jump Into Sleep Mode Easily","Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4623,return customer_service replace,www.amazon.com/gp/profile/A2MPC320MCN96,0.079047619,0.557380952,624
545,A1GEE7FMOP1032,B00BGO0Q9O,Peggy Parks,1405900800,excellent.  easy to use after I figured it out,5,21.07.2014,excellent. easy to use after I figured it,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4636,love recommend great,www.amazon.com/gp/profile/A1GEE7FMOP1032,0.716666667,0.916666667,9
546,A1OFKK8EKSRL87,B00BGO0Q9O,Penny Perez,1405555200,works great.,5,17.07.2014,Five Stars,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4649,charging battery,www.amazon.com/gp/profile/A1OFKK8EKSRL87,0.8,0.75,2
547,A32T1SP0V1N3TW,B00BGO0Q9O,P. Flower,1404777600,"Fitbit has themselves a fantastic idea that just doesn't work out in practice. The idea of being able to track your progress throughout the day is fantastic to see caloric burn but the science the Fitbit Flex uses is just not there to back up the idea at this point. I ordered two, one for my wife and one for myself and I would outpace her in steps even though she has a more active job. It just isn't accurate enough to justify the cost so I returned it but should Fitbit work out the kinks and somehow make this technology more accurate I would love to repurchase because the device is just great in theory.",2,08.07.2014,"Good idea, poor accuracy.","Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4665,activity-tracking running calories,www.amazon.com/gp/profile/A32T1SP0V1N3TW,0.355555556,0.595138889,116
548,A1XLM06Y24YU2E,B00BGO0Q9O,Phillip O'Konski,1405036800,"I was really excited about using the Fitbit to help me get into better shape.  For three weeks, I was collecting data and really excited about the movement.  However, I woke up one morning and my fitbit would not synch with my phone and android device.  It would still count steps, but the benefit of Fitbit is the data and dashboard.I am an IT guy and I checked the support and help pages.  I performed all of the actions (including reinstalling the device).  However, it did not remedy the issue.My reason for my low rating is the support.  It was completely unprofessional and worthless.  First, they do not have a phone or email support.  I opened up a case.  I told them that I tried these support articles in my case ticket, and it did not fix it.  The response I got was a canned ""do these support articles and let us know"".  To appease them, I REPERFORMED the tasks I asked them to do, and it still did not work.  I sent a request on July 6th.  Their web site says they will respond within 2 business days.  It is now July 11th, with a daily request for an update.  There has been NO response.  There are NO escalation opportunities to call or email someone.Now I have a $99 step counter with NO software and dashboard data to use.  I could have gotten a $10 one for this functionality.  I paid $99 so I can get the data and software behind the scenes.Again, faulty products can occur.  I expect that and can be patient.  But absolutely HORRENDOUS customer service is inexcusable in my estimation.If I do get a better response from Fitbit, I will alter my review.  Until then, buyer beware on purchasing this product.Update July 18th:I did get a response from Fitbit support on July 14th.  They said that they reviewed the case and will send me a new Fitbit.  I have now received the Fitbit from them in 4 days and it works.  Although a little slow, I upped my rating due to their response.I still like the device, the data, and the ability to link to other apps (MyFitnessPal, MapMyRide).",4,11.07.2014,Buyer beware: Customer Service takes patience...,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4678,return customer_service replace,www.amazon.com/gp/profile/A1XLM06Y24YU2E,0.031178977,0.508617424,364
549,AVLDRWXL4S9DT,B00BGO0Q9O,platypus,1404432000,Only had it a week and I love it!!! Great for helping you &#34;see&#34; your progress throughout the day.,4,04.07.2014,Four Stars,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4703,goal lose calorie food exercise,www.amazon.com/gp/profile/AVLDRWXL4S9DT,0.5921875,0.783333333,19
550,A35CDG3T38HOIE,B00BGO0Q9O,pLinky,1404172800,"The first day I showered with it, water bubbles got into the wristband's display, it has not affect the device but it's visually frustrating to look at those bubbles. Returning and waiting for the Fitbit Force replacement device to be announced.",4,01.07.2014,Great device but shower-proof it is not.,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4708,return customer_service replace,www.amazon.com/gp/profile/A35CDG3T38HOIE,-0.075,0.616666667,41
551,A1IMB273JSP8JQ,B00BGO0Q9O,PMC,1403740800,Had to have it replace because would not sic Good monitoring system.  Helps track information that is beneficial to my health and fitness plan. That's why I was upset when it stopped working correctly.  fitbit honored warrenty.,3,26.06.2014,Doctor prescribed,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4709,return customer_service replace,www.amazon.com/gp/profile/A1IMB273JSP8JQ,0.7,0.6,37
552,A3UKAKJ4ZVCI9M,B00BGO0Q9O,Priscilla Ann Erdmann,1403481600,"I received this for Mother's Day in 2013.  When I lost it in the spring of 2014, I only took about a week to decide that I needed to replace it.  I no longer log calories, etc., but that made a big difference in losing some weight when I first got it.  Now I have a better subconscious perception of what I am taking in.  But keeping track of activity is still very helpful--it is easy to think I have been doing more than I thought.  10K days are not the norm, but if I am not making 6K, I really buckle down for a little more the next day.  I wear it for water exercise, lawn mowing, everything.  So long as I make sure any lotion or chemicals are thoroughly rinsed, I never have a problem with irritation.",5,23.06.2014,Love it,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4727,goal lose calorie food exercise,www.amazon.com/gp/profile/A3UKAKJ4ZVCI9M,0.179351852,0.45962963,139
553,AYOCZB3W53L5Q,B00BGO0Q9O,Priscilla,1405382400,Loved it except that it came unclasped (a problem others have had) and I lost it.,3,15.07.2014,Three Stars,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4729,band fall_off wrist,www.amazon.com/gp/profile/AYOCZB3W53L5Q,0.7,0.8,16
554,A1TPW86OHXTXFC,B00BGO0Q9O,"prisrob ""pris,""",1403481600,"The Fitbit Flex is not the be-all and end-all for fitness buffs. You have to participate, of course. I read all if the reviews at Amazon and elsewhere, and for the money, this one seems the best. People have had all sorts if issues with the Fitbit, but I would expect that. I read all the instructions and the reviews to make tge set up as painless as possible.The set-up was relatively easy, I followed the directions explicitly. Right off the bat I discovered that movement of my arm was being recorded as step activity. I figured that out. Next problem was the sleep record. I am pretty accurate with knowledge about my sleep. I get up twice a night, and in my mind I record the amount of time I have slept. That did not correlate with the readings of my Fitbit. The Fitbit had me sleeping more than I actually was. Ok, I can work around that. The nutrition is pretty skimpy, and I can keep better track myself.I like the simplicity of the Fitbit. It has a convenient, simple LED display. The design is attractive and clean. It is easy to sync over Bluetooth. My Fitbit was ok for 5 days before I needed to recharge. That was simple to do.  The price point was the winner. Beside the reviews, the price won me over.The Fitbit is attractive, fairly simple to use. I can overlook the sleep tracking and disappointing nutritional info. The price, the ease of use, and the attractive, simple design won me over.Recommended. prisrob 06-23-14",4,23.06.2014,"Attractive, Simple Design","Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4730,activity-tracking running calories,www.amazon.com/gp/profile/A1TPW86OHXTXFC,0.328138528,0.593831169,261
555,A3I4DT22YHZN46,B00BGO0Q9O,privacy pro,1403827200,"This is a very expensive pedometer. It's measurements are inaccurate, the first band broke within a month. To the extent that you need the encouragement of getting notices that you have reached your goal, it is helpful, but not worth the money.",1,27.06.2014,Not worth the money,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4731,return customer_service replace,www.amazon.com/gp/profile/A3I4DT22YHZN46,-0.183333333,0.447777778,42
556,A2ZJHZEPUDT4YI,B00BGO0Q9O,Priy,1405296000,"It stopped working after the first week.  The battery gets discharged completely within 4-6 hours and it takes overnight for charging.  Contacted the manufacturer on July 12, 2014  and so far (July 14, 2014) there is no response (except for the following automated reply&#8230;)Fitbit- Customer Support Case #: XXXXXXXXXJUL 12, 2014 | 02:17AM UTCThank you for contacting Fitbit.This is an automatically generated acknowledgement that we have created a support case for you.Check your case status, and update your case online: Case #XXXXXXX - One Tracker [Windows]: &#8230;No updates or support so far.  Very dissatisfied with the product and customer- support.",1,14.07.2014,It stopped working after the first week. The battery ...,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4732,return customer_service replace,www.amazon.com/gp/profile/A2ZJHZEPUDT4YI,0.125,0.522222222,100
557,AA7AZVIZTB75S,B00BGO0Q9O,Prtylilltoy,1405382400,"Love this! I like that it can track so much! I have had some problems linking it with my Android. And I Crossfit, it seems to misinterpret my movements at Crossfit which is a lill frustrating!",4,15.07.2014,Love this! I like that it can track so ...,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4736,love like best help_me,www.amazon.com/gp/profile/AA7AZVIZTB75S,0.125,0.566666667,36
558,A3NRLFVM99T7UA,B00BGO0Q9O,"PSavy ""psavy""",1404432000,If you are already active there is no need to buy this device. You will find yourself plying with the app or the website MUCH more than the band itself.The whole idea was to make this effortlessly track activity (at least for me). I also must check it 5x a day as I think I am wearing a watch. Shouldn't it have the time on the band? this would have been much more useful.I saw a review that I thought was very well done that should help people make decision as to whether they want to purchase this device or not.https://www.youtube.com/watch?v=2oMVKM1rOpU,2,04.07.2014,Too Much Manual Manipulation,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4738,wear work shower water,www.amazon.com/gp/profile/A3NRLFVM99T7UA,0.161111111,0.45,101
559,APFMMC2BNR4XN,B00BGO0Q9O,ps,1405728000,"Absolutely love this app.  Paired it with a diet program and I have seen amazing results.  I bought the zip first and liked it but wanted the full experience you get with the flex.  With the flex you get to log your sleep patterns also.  Used this feature to prove to my sleep doctor my sleep wasn't any better with the c-pap than without.  I am not an athletic person, but the fitbit flex just makes me want to do more every day.  If you are looking for that extra little push you need to exercise more then the flex is for you.",5,19.07.2014,Absolutely love this app,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4739,goal lose calorie food exercise,www.amazon.com/gp/profile/APFMMC2BNR4XN,0.36125,0.528333333,103
560,A22LXFJ9DB314Q,B00BGO0Q9O,psy,1404777600,Use it a month now and it really makes it easy to keep track on my fitness goals. I do not use it under the shower or in the pool. Need to clean the silicone wristband on a weekly basis to keep the nice color. works great with the android app on my phone.,5,08.07.2014,... it a month now and it really makes it easy to keep track on my fitness goals,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4741,data use monitor information,www.amazon.com/gp/profile/A22LXFJ9DB314Q,0.48,0.696666667,54
561,ATXEA6VHG8GX9,B00BGO0Q9O,Ptcha,1405641600,Love my fitbit but Is such a poor design I have for almost a year now and spent more than double of the price of the device buying bands that keeps breaking just wish it would have a stronger band,5,18.07.2014,Love my fitbit but Is such a poor design I ...,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4742,band fall_off wrist,www.amazon.com/gp/profile/ATXEA6VHG8GX9,0.083333333,0.383333333,40
562,A1B49FICKTZEVA,B00BGO0Q9O,Pumpkin Escobar,1405900800,"I essentially use the Fitbit as a reminder not to eat like a slob...and it works. Since I purchased this thing, I've lost 27 lbs. I've changed my snacking habits and have been working out.It's like an Role Playing Game but instead of gaining levels, you lose weight.",5,21.07.2014,Diet RPG!,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4745,goal lose calorie food exercise,www.amazon.com/gp/profile/A1B49FICKTZEVA,-0.2,0.35,48
563,A2JCU47PGBRF87,B00BGO0Q9O,Rachel Martin,1405900800,"Love it, except I misplaced the charger so currently am unable to use it. My husband has a nike flex which plugs right into a USB port, a lot more convenient.",4,21.07.2014,"Love it, except I misplaced the charger so currently ...","Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4770,love like best help_me,www.amazon.com/gp/profile/A2JCU47PGBRF87,0.117142857,0.467142857,31
564,A29WSS2XCP2YKC,B00BGO0Q9O,RaeL,1405728000,"omg... I love this! I bought one in January and loved it so much I bought one for my son. I never realized how sedentary I had become before buying this watch. Despite my Fibromyalgia I have managed to triple my daily steps since I first started!  I have friends that improved much faster than I did, but they are without my ailments.  I love that it monitors my sleep too!  While it doesn't have a clock or monitor inclines/stairs like the Fitbit Force (it measures them just as steps) it is waterproof (the Force is not.) I keep it on while swimming or in the shower.It does have a silent alarm system that vibrates to wake you up and not your partner (or young child who keeps insisting on sleeping with you! lol)At first the band is hard to get on but as you use it (you do need to charge it up with your computer.) it gets easier and easier, so don't give up! A charge usually lasts about 4 days. I do tend to charge it while I am being sedentary at my desk.What also is really great is that not only can you monitor your progress on your computer, but you can download an app (on apple or droid) to help you keep tabs and update things like water intake and active minutes (what kind of exercise for how long?) or help you add times to your sleep log in case you forgot to turn it on. (No worries, it still monitors it!)Definitely a lot of bang for your buck!",5,19.07.2014,So awesome I couldn't stop myself from typing a blog. Sorry!,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4775,activity-tracking running calories,www.amazon.com/gp/profile/A29WSS2XCP2YKC,0.213357843,0.471078431,264
565,A2ETLSDXXJMD9C,B00BGO0Q9O,Ravi Ravindran,1405900800,Needs a dongle to connect to your laptop and this is not handy for frequent travellers. No pulse sensor. Otherwise a basic tool for keeping track of your movements.,3,21.07.2014,Needs a dongle to connect to your laptop and this ...,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4795,data use monitor information,www.amazon.com/gp/profile/A2ETLSDXXJMD9C,-0.066666667,0.441666667,29
566,A1GS6SWMKNPB0U,B00BGO0Q9O,Ray-MA,1405209600,I got this for my wife for Christmas thinking it would be a good fitness Tracker. The thing worked for about a week. What a piece of junk. Stay away.,1,13.07.2014,Junk,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4801,charging battery,www.amazon.com/gp/profile/A1GS6SWMKNPB0U,0.7,0.6,30
567,AI9WMPSA3JRGO,B00BGO0Q9O,Raymond Pierce,1405468800,I have been using Fitbit Flex since April 2014 and it is amazing. I can swim in it and track my movement. It has been a major factor in motivating my 43 pound weight loss. I use it with Myfitnesspal.com and I am on track to reach my weight loss goals. It is a great motivator!Ray,5,16.07.2014,If motivation is what you need the Fitbit is it!,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4802,love recommend great,www.amazon.com/gp/profile/AI9WMPSA3JRGO,0.4875,0.716666667,56
568,A32BWDONBPHPTY,B00BGO0Q9O,R B,1404950400,"I love my fitbit! This little guy is great for tracking my daily movement and even my sleep. I've always wanted to know how restless I am at night and this does that by tracking your movement when in sleep mode. The only thing I don't like about it is that it doesn't track your heart rate and therefore during workouts when I'm doing movements such as push-ups or mountain climbers, i.e., movements where my arms aren't moving, it can't detect that and therefore won't count it. However, on the app you can log your activities and if you enter in the amount of calories burned, it will then compensate for that on your activity log. Speaking of the activity log, you can also track your food consumption which is amazing. When it comes to diet and exercise my biggest downfall is the diet and with this it tells me how many calories I've consumed/how many more can consume and tracks consumption of protein, fiber, sodium, etc. All in all I give this little tracker a 4 out of 5. One final recommendation is that you purchase an extra band; one for daily wear and another for working out. This way you can let the exercise band air-out between uses.",4,10.07.2014,I love my fitbit,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4813,goal lose calorie food exercise,www.amazon.com/gp/profile/A32BWDONBPHPTY,0.225,0.525,210
569,A2UBGYO3TMY3FN,B00BGO0Q9O,"R. Coombes ""Harley owner""",1404950400,"I've had the FitBit Flex for a total of 6 months. The original &#34;bracelet&#34; that comes with the wireless activity monitor fell apart after 30 days...I didn't wear it in water, avoided bumping it into anything and it still came unglued. Went to Best Buy and bought the &#34;3 pack&#34; of new wrist bands and after 5 months, I've gone through 2 so far and I'm on the last one...the cheap plastic clasps break and once again, the bracelet falls apart at the seam where the light indicator window is located. As of today,  the wireless activity monitor has stopped cold...shows it has a full charge but it will not sync...tried &#34;resetting&#34; the USB plug in adapter several times and still no luck. Uninstalled the software and reinstalled, still not reading the activity monitor.Contacted FitBit via email to see what the next step is to get this one replaced. So far, I've spent over $175 on this device including replacement wristbands and in my opinion their product is junk. Sure, it works for a while but for the price I would expect to get more than just 6 months out of the product.",2,10.07.2014,An unsatisfied customer,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4818,return customer_service replace,www.amazon.com/gp/profile/A2UBGYO3TMY3FN,0.250757576,0.517340067,193
570,A3SR19QZWASN6J,B00BGO0Q9O,"Rebecca L. Logan ""Schooling At Home""",1405987200,Didn't track steps!,1,22.07.2014,Didn't track steps!,"Fitbit Flex Wireless Activity + Sleep Wristband, Black",92.85,http://ecx.images-amazon.com/images/I/21ukcP7LNVL._SX300_.jpg,Fitbit,,4831,goal lose calorie food exercise,www.amazon.com/gp/profile/A3SR19QZWASN6J,0,0,3
